縣市,年度,可支配所得,臺灣地區可支配所得,對數成長率,全國對數成長率,相對成長率,相對成長率百分點,縣市首長黨籍,縣市首長黨籍代碼
南投縣,2015,738754,964895,-0.05761328064813043,0.008373692869138694,-0.06598697351726912,-6.598697351726912,中國國民黨,KMT
南投縣,2016,775270,993115,0.048246372520170056,0.02882718088557823,0.019419191634591826,1.9419191634591826,中國國民黨,KMT
南投縣,2017,758388,1018941,-0.022016227746606276,0.0256726636302389,-0.04768889137684518,-4.768889137684518,中國國民黨,KMT
南投縣,2018,817442,1036304,0.07498482421142505,0.0168966844242604,0.05808813978716465,5.808813978716465,中國國民黨,KMT
南投縣,2019,794051,1059731,-0.02903226131984482,0.022354565246384794,-0.051386826566229615,-5.1386826566229615,中國國民黨,KMT
南投縣,2020,845536,1079648,0.0628230548658042,0.01861995975169961,0.044203095114104585,4.4203095114104585,中國國民黨,KMT
南投縣,2021,836060,1090554,-0.011270364943943179,0.010050761918202866,-0.021321126862146045,-2.1321126862146045,中國國民黨,KMT
南投縣,2022,878953,1108569,0.05003104555924587,0.01638417041275808,0.03364687514648779,3.3646875146487787,中國國民黨,KMT
南投縣,2023,918211,1136708,0.043695785300647216,0.025066371186772685,0.01862941411387453,1.8629414113874532,中國國民黨,KMT
南投縣,2024,892163,1165206,-0.028778360392221813,0.024761529817933337,-0.05353989021015515,-5.353989021015515,中國國民黨,KMT
嘉義市,1999,796358,889053,-0.09242037146561799,0.01802085734396286,-0.11044122880958085,-11.044122880958085,無黨籍,IND
嘉義市,2000,808703,891445,0.015382896270921265,0.002686890340863002,0.012696005930058263,1.2696005930058263,無黨籍,IND
嘉義市,2001,785582,868651,-0.029006885398233706,-0.025902308074623903,-0.003104577323609803,-0.3104577323609803,無黨籍,IND
嘉義市,2002,845388,875919,0.07337084921365111,0.008332187356849374,0.06503866185680174,6.503866185680174,中國國民黨,KMT
嘉義市,2003,772203,881662,-0.09054822474131363,0.00653514169686531,-0.09708336643817894,-9.708336643817894,中國國民黨,KMT
嘉義市,2004,694118,891249,-0.10660549395448804,0.010815087103630106,-0.11742058105811815,-11.742058105811815,中國國民黨,KMT
嘉義市,2005,812886,894574,0.15794890344166923,0.003723777599661915,0.15422512584200732,15.422512584200732,中國國民黨,KMT
嘉義市,2006,800693,913092,-0.015113275623725997,0.020489014913620096,-0.03560229053734609,-3.5602290537346093,中國國民黨,KMT
嘉義市,2007,730039,923874,-0.09237964531700626,0.011739056485431831,-0.1041187018024381,-10.41187018024381,中國國民黨,KMT
嘉義市,2008,741393,913687,0.015432891702156226,-0.011087636668321466,0.026520528370477692,2.652052837047769,中國國民黨,KMT
嘉義市,2009,686637,887605,-0.07672508077637374,-0.028961237827966002,-0.04776384294840774,-4.776384294840774,中國國民黨,KMT
嘉義市,2010,698454,889353,0.017063552825309358,0.001967407855257619,0.01509614497005174,1.509614497005174,中國國民黨,KMT
嘉義市,2011,768315,907988,0.09533048418257373,0.02073693058900794,0.07459355359356579,7.459355359356579,中國國民黨,KMT
嘉義市,2012,910601,923584,0.16990501577051553,0.01703059115868122,0.15287442461183431,15.287442461183431,中國國民黨,KMT
嘉義市,2013,1026305,942208,0.11961543143251951,0.01996430318257225,0.09965112824994726,9.965112824994726,中國國民黨,KMT
嘉義市,2014,958377,956849,-0.06847902376695458,0.015419537263454686,-0.08389856103040927,-8.389856103040927,中國國民黨,KMT
嘉義市,2015,917788,964895,-0.04327480161136421,0.008373692869138694,-0.051648494480502904,-5.1648494480502904,民主進步黨,DPP
嘉義市,2016,962456,993115,0.04752192369998909,0.02882718088557823,0.01869474281441086,1.8694742814410859,民主進步黨,DPP
嘉義市,2017,915716,1018941,-0.049782077898761656,0.0256726636302389,-0.07545474152900056,-7.545474152900056,民主進步黨,DPP
嘉義市,2018,967662,1036304,0.0551765798150452,0.0168966844242604,0.0382798953907848,3.82798953907848,民主進步黨,DPP
嘉義市,2019,1019459,1059731,0.05214452066620012,0.022354565246384794,0.029789955419815328,2.978995541981533,中國國民黨,KMT
嘉義市,2020,1045590,1079648,0.025309224963736554,0.01861995975169961,0.006689265212036943,0.6689265212036943,中國國民黨,KMT
嘉義市,2021,1015672,1090554,-0.02903085700707919,0.010050761918202866,-0.03908161892528206,-3.908161892528206,中國國民黨,KMT
嘉義市,2022,1077735,1108569,0.05931115427547162,0.01638417041275808,0.04292698386271354,4.292698386271354,中國國民黨,KMT
嘉義市,2023,1128593,1136708,0.04611010749527367,0.025066371186772685,0.021043736308500982,2.104373630850098,中國國民黨,KMT
嘉義市,2024,1213216,1165206,0.07230296084872734,0.024761529817933337,0.047541431030794,4.7541431030794,中國國民黨,KMT
嘉義縣,1999,628540,889053,0.07867989429613509,0.01802085734396286,0.06065903695217223,6.065903695217223,中國國民黨,KMT
嘉義縣,2000,725986,891445,0.14413106129130782,0.002686890340863002,0.14144417095044481,14.144417095044481,中國國民黨,KMT
嘉義縣,2001,660383,868651,-0.0947107611522231,-0.025902308074623903,-0.0688084530775992,-6.88084530775992,中國國民黨,KMT
嘉義縣,2002,611036,875919,-0.0776640925005907,0.008332187356849374,-0.08599627985744007,-8.599627985744007,民主進步黨,DPP
嘉義縣,2003,615943,881662,0.007998549545103373,0.00653514169686531,0.001463407848238063,0.1463407848238063,民主進步黨,DPP
嘉義縣,2004,661697,891249,0.07165332044650441,0.010815087103630106,0.060838233342874304,6.08382333428743,民主進步黨,DPP
嘉義縣,2005,679081,894574,0.02593266629079949,0.003723777599661915,0.022208888691137574,2.2208888691137574,民主進步黨,DPP
嘉義縣,2006,697288,913092,0.026458111321362665,0.020489014913620096,0.005969096407742569,0.5969096407742569,民主進步黨,DPP
嘉義縣,2007,638887,923874,-0.08747092491419473,0.011739056485431831,-0.09920998139962656,-9.920998139962656,民主進步黨,DPP
嘉義縣,2008,655130,913687,0.025106089295411138,-0.011087636668321466,0.036193725963732604,3.6193725963732604,民主進步黨,DPP
嘉義縣,2009,629952,887605,-0.039190063217732884,-0.028961237827966002,-0.010228825389766882,-1.0228825389766882,民主進步黨,DPP
嘉義縣,2010,658489,889353,0.044304190405327404,0.001967407855257619,0.042336782550069785,4.2336782550069785,民主進步黨,DPP
嘉義縣,2011,687869,907988,0.0436505964148175,0.02073693058900794,0.02291366582580956,2.291366582580956,民主進步黨,DPP
嘉義縣,2012,747956,923584,0.08374573988800371,0.01703059115868122,0.0667151487293225,6.671514872932249,民主進步黨,DPP
嘉義縣,2013,727426,942208,-0.027831877055952248,0.01996430318257225,-0.0477961802385245,-4.77961802385245,民主進步黨,DPP
嘉義縣,2014,667933,956849,-0.08532440655381457,0.015419537263454686,-0.10074394381726925,-10.074394381726925,民主進步黨,DPP
嘉義縣,2015,751058,964895,0.11729501003641829,0.008373692869138694,0.1089213171672796,10.89213171672796,民主進步黨,DPP
嘉義縣,2016,768510,993115,0.022970696114189337,0.02882718088557823,-0.005856484771388892,-0.5856484771388892,民主進步黨,DPP
嘉義縣,2017,769976,1018941,0.0019057702750675531,0.0256726636302389,-0.023766893355171348,-2.376689335517135,民主進步黨,DPP
嘉義縣,2018,808597,1036304,0.048941301552735794,0.0168966844242604,0.032044617128475394,3.2044617128475394,民主進步黨,DPP
嘉義縣,2019,734827,1059731,-0.09566554972520436,0.022354565246384794,-0.11802011497158915,-11.802011497158915,民主進步黨,DPP
嘉義縣,2020,781236,1079648,0.06124218353171251,0.01861995975169961,0.0426222237800129,4.26222237800129,民主進步黨,DPP
嘉義縣,2021,791988,1090554,0.013668959294442118,0.010050761918202866,0.0036181973762392516,0.36181973762392516,民主進步黨,DPP
嘉義縣,2022,764224,1108569,-0.03568530027356864,0.01638417041275808,-0.052069470686326724,-5.206947068632672,民主進步黨,DPP
嘉義縣,2023,802683,1136708,0.04909892647985714,0.025066371186772685,0.024032555293084457,2.4032555293084457,民主進步黨,DPP
嘉義縣,2024,836911,1165206,0.041757866306445734,0.024761529817933337,0.016996336488512398,1.6996336488512398,民主進步黨,DPP
基隆市,1999,868974,889053,0.07724389742299032,0.01802085734396286,0.059223040079027456,5.922304007902746,中國國民黨,KMT
基隆市,2000,863374,891445,-0.006465236206947722,0.002686890340863002,-0.009152126547810724,-0.9152126547810724,中國國民黨,KMT
基隆市,2001,775698,868651,-0.10708469998606596,-0.025902308074623903,-0.08118239191144205,-8.118239191144205,中國國民黨,KMT
基隆市,2002,722155,875919,-0.07152347188463537,0.008332187356849374,-0.07985565924148474,-7.985565924148474,中國國民黨,KMT
基隆市,2003,726013,881662,0.005328123708061128,0.00653514169686531,-0.001207017988804182,-0.12070179888041821,中國國民黨,KMT
基隆市,2004,868343,891249,0.1790188768944443,0.010815087103630106,0.16820378979081418,16.82037897908142,中國國民黨,KMT
基隆市,2005,875160,894574,0.007819928889130523,0.003723777599661915,0.004096151289468608,0.4096151289468608,中國國民黨,KMT
基隆市,2006,782453,913092,-0.11197287007150614,0.020489014913620096,-0.13246188498512623,-13.246188498512623,中國國民黨,KMT
基隆市,2007,851508,923874,0.0845750385309394,0.011739056485431831,0.07283598204550756,7.283598204550756,中國國民黨,KMT
基隆市,2008,816692,913687,-0.04174686044587261,-0.011087636668321466,-0.030659223777551148,-3.065922377755115,中國國民黨,KMT
基隆市,2009,863161,887605,0.0553391974026507,-0.028961237827966002,0.0843004352306167,8.43004352306167,中國國民黨,KMT
基隆市,2010,860445,889353,-0.00315153491921194,0.001967407855257619,-0.005118942774469559,-0.5118942774469559,中國國民黨,KMT
基隆市,2011,845677,907988,-0.01731220726813909,0.02073693058900794,-0.03804913785714703,-3.804913785714703,中國國民黨,KMT
基隆市,2012,786441,923584,-0.07261978622170062,0.01703059115868122,-0.08965037738038184,-8.965037738038184,中國國民黨,KMT
基隆市,2013,841832,942208,0.068062765602658,0.01996430318257225,0.04809846242008575,4.809846242008575,中國國民黨,KMT
基隆市,2014,804007,956849,-0.04597249378523394,0.015419537263454686,-0.06139203104868862,-6.139203104868862,中國國民黨,KMT
基隆市,2015,896581,964895,0.10898066472144663,0.008373692869138694,0.10060697185230794,10.060697185230794,民主進步黨,DPP
基隆市,2016,902459,993115,0.006534619482037485,0.02882718088557823,-0.022292561403540745,-2.2292561403540745,民主進步黨,DPP
基隆市,2017,924561,1018941,0.024195770449960463,0.0256726636302389,-0.001476893180278438,-0.1476893180278438,民主進步黨,DPP
基隆市,2018,896746,1036304,-0.03054637441172048,0.0168966844242604,-0.04744305883598088,-4.744305883598088,民主進步黨,DPP
基隆市,2019,957069,1059731,0.06510283331687994,0.022354565246384794,0.04274826807049514,4.274826807049514,民主進步黨,DPP
基隆市,2020,946221,1079648,-0.011399332177251864,0.01861995975169961,-0.030019291928951475,-3.0019291928951475,民主進步黨,DPP
基隆市,2021,934080,1090554,-0.012914069324327926,0.010050761918202866,-0.022964831242530792,-2.296483124253079,民主進步黨,DPP
基隆市,2022,917655,1108569,-0.017740584675628668,0.01638417041275808,-0.03412475508838675,-3.412475508838675,民主進步黨,DPP
基隆市,2023,954117,1136708,0.03896480244774381,0.025066371186772685,0.013898431260971122,1.3898431260971122,中國國民黨,KMT
基隆市,2024,919226,1165206,-0.03725429383772472,0.024761529817933337,-0.06201582365565805,-6.201582365565805,中國國民黨,KMT
宜蘭縣,1999,826697,889053,0.0536620762863258,0.01802085734396286,0.03564121894236294,3.564121894236294,民主進步黨,DPP
宜蘭縣,2000,805088,891445,-0.026486655152007543,0.002686890340863002,-0.029173545492870545,-2.9173545492870545,民主進步黨,DPP
宜蘭縣,2001,725890,868651,-0.10355310002040596,-0.025902308074623903,-0.07765079194578206,-7.765079194578206,民主進步黨,DPP
宜蘭縣,2002,695577,875919,-0.04265677124010381,0.008332187356849374,-0.05098895859695318,-5.098895859695318,民主進步黨,DPP
宜蘭縣,2003,779157,881662,0.11347084904706328,0.00653514169686531,0.10693570735019797,10.693570735019797,民主進步黨,DPP
宜蘭縣,2004,729324,891249,-0.06609448828373488,0.010815087103630106,-0.07690957538736498,-7.690957538736498,民主進步黨,DPP
宜蘭縣,2005,822477,894574,0.12020244100577848,0.003723777599661915,0.11647866340611657,11.647866340611657,民主進步黨,DPP
宜蘭縣,2006,767861,913092,-0.06871179153895568,0.020489014913620096,-0.08920080645257578,-8.920080645257578,中國國民黨,KMT
宜蘭縣,2007,750870,923874,-0.02237619293354598,0.011739056485431831,-0.03411524941897781,-3.411524941897781,中國國民黨,KMT
宜蘭縣,2008,847932,913687,0.12156790964717246,-0.011087636668321466,0.13265554631549392,13.265554631549392,中國國民黨,KMT
宜蘭縣,2009,746261,887605,-0.12772503893069143,-0.028961237827966002,-0.09876380110272542,-9.876380110272542,中國國民黨,KMT
宜蘭縣,2010,802483,889353,0.07263526601248493,0.001967407855257619,0.07066785815722731,7.0667858157227315,民主進步黨,DPP
宜蘭縣,2011,721410,907988,-0.10650304067067928,0.02073693058900794,-0.12723997125968722,-12.723997125968722,民主進步黨,DPP
宜蘭縣,2012,892727,923584,0.21307319274262326,0.01703059115868122,0.19604260158394204,19.604260158394204,民主進步黨,DPP
宜蘭縣,2013,813875,942208,-0.09247403149408662,0.01996430318257225,-0.11243833467665887,-11.243833467665887,民主進步黨,DPP
宜蘭縣,2014,902604,956849,0.1034771274679791,0.015419537263454686,0.08805759020452442,8.805759020452442,民主進步黨,DPP
宜蘭縣,2015,961095,964895,0.06278934041841921,0.008373692869138694,0.05441564754928052,5.441564754928052,民主進步黨,DPP
宜蘭縣,2016,906825,993115,-0.05812377171500316,0.02882718088557823,-0.08695095260058139,-8.695095260058139,民主進步黨,DPP
宜蘭縣,2017,901167,1018941,-0.006258897683656173,0.0256726636302389,-0.031931561313895074,-3.1931561313895074,民主進步黨,DPP
宜蘭縣,2018,906350,1036304,0.0057349548641632,0.0168966844242604,-0.0111617295600972,-1.11617295600972,民主進步黨,DPP
宜蘭縣,2019,921399,1059731,0.016467622287329675,0.022354565246384794,-0.005886942959055119,-0.5886942959055119,中國國民黨,KMT
宜蘭縣,2020,959374,1079648,0.040387821233483834,0.01861995975169961,0.021767861481784223,2.1767861481784223,中國國民黨,KMT
宜蘭縣,2021,949853,1090554,-0.009973752650239476,0.010050761918202866,-0.020024514568442342,-2.002451456844234,中國國民黨,KMT
宜蘭縣,2022,961225,1108569,0.011901276899802582,0.01638417041275808,-0.004482893512955499,-0.4482893512955499,中國國民黨,KMT
宜蘭縣,2023,940349,1136708,-0.02195742972561021,0.025066371186772685,-0.047023800912382896,-4.70238009123829,中國國民黨,KMT
宜蘭縣,2024,939611,1165206,-0.0007851231280557869,0.024761529817933337,-0.025546652945989123,-2.5546652945989123,中國國民黨,KMT
屏東縣,1999,718919,889053,-0.032205486541602824,0.01802085734396286,-0.05022634388556568,-5.022634388556568,民主進步黨,DPP
屏東縣,2000,767107,891445,0.06487760129311937,0.002686890340863002,0.06219071095225637,6.219071095225637,民主進步黨,DPP
屏東縣,2001,679721,868651,-0.12094387634179071,-0.025902308074623903,-0.09504156826716681,-9.504156826716681,民主進步黨,DPP
屏東縣,2002,782085,875919,0.14028101043169805,0.008332187356849374,0.13194882307484868,13.194882307484868,民主進步黨,DPP
屏東縣,2003,757714,881662,-0.03165742455413323,0.00653514169686531,-0.03819256625099854,-3.819256625099854,民主進步黨,DPP
屏東縣,2004,703809,891249,-0.07379899320689987,0.010815087103630106,-0.08461408031052997,-8.461408031052997,民主進步黨,DPP
屏東縣,2005,741094,894574,0.051620460321627704,0.003723777599661915,0.04789668272196579,4.789668272196579,民主進步黨,DPP
屏東縣,2006,747713,913092,0.008891741655988383,0.020489014913620096,-0.011597273257631713,-1.1597273257631713,民主進步黨,DPP
屏東縣,2007,796114,923874,0.06272317716321751,0.011739056485431831,0.05098412067778568,5.098412067778568,民主進步黨,DPP
屏東縣,2008,701111,913687,-0.12707617194991983,-0.011087636668321466,-0.11598853528159836,-11.598853528159836,民主進步黨,DPP
屏東縣,2009,727434,887605,0.03685705356028457,-0.028961237827966002,0.06581829138825057,6.581829138825057,民主進步黨,DPP
屏東縣,2010,704748,889353,-0.03168298117628687,0.001967407855257619,-0.03365038903154449,-3.365038903154449,民主進步黨,DPP
屏東縣,2011,710173,907988,0.007668310222015862,0.02073693058900794,-0.013068620366992079,-1.3068620366992079,民主進步黨,DPP
屏東縣,2012,736174,923584,0.035957901504760414,0.01703059115868122,0.018927310346079196,1.8927310346079196,民主進步黨,DPP
屏東縣,2013,722101,942208,-0.019301485525273776,0.01996430318257225,-0.03926578870784603,-3.9265788707846028,民主進步黨,DPP
屏東縣,2014,699548,956849,-0.0317306061114877,0.015419537263454686,-0.04715014337494239,-4.715014337494239,民主進步黨,DPP
屏東縣,2015,735650,964895,0.05032004994952288,0.008373692869138694,0.04194635708038419,4.194635708038419,民主進步黨,DPP
屏東縣,2016,761571,993115,0.0346289428771307,0.02882718088557823,0.005801761991552468,0.5801761991552468,民主進步黨,DPP
屏東縣,2017,801448,1018941,0.05103668657074145,0.0256726636302389,0.02536402294050255,2.536402294050255,民主進步黨,DPP
屏東縣,2018,834508,1036304,0.040422238042898684,0.0168966844242604,0.023525553618638284,2.3525553618638284,民主進步黨,DPP
屏東縣,2019,816584,1059731,-0.02171254437740444,0.022354565246384794,-0.044067109623789236,-4.406710962378924,民主進步黨,DPP
屏東縣,2020,891979,1079648,0.08831280444465861,0.01861995975169961,0.069692844692959,6.9692844692959,民主進步黨,DPP
屏東縣,2021,875841,1090554,-0.018258022089266746,0.010050761918202866,-0.028308784007469612,-2.830878400746961,民主進步黨,DPP
屏東縣,2022,909670,1108569,0.03789732876671437,0.01638417041275808,0.021513158353956285,2.1513158353956285,民主進步黨,DPP
屏東縣,2023,909690,1136708,2.1985753232200977e-05,0.025066371186772685,-0.025044385433540484,-2.5044385433540484,民主進步黨,DPP
屏東縣,2024,907896,1165206,-0.0019740475362155507,0.024761529817933337,-0.026735577354148887,-2.6735577354148887,民主進步黨,DPP
彰化縣,1999,755213,889053,-0.06276236256364953,0.01802085734396286,-0.08078321990761239,-8.07832199076124,中國國民黨,KMT
彰化縣,2000,757817,891445,0.003442103026419119,0.002686890340863002,0.000755212685556117,0.0755212685556117,中國國民黨,KMT
彰化縣,2001,706694,868651,-0.0698441741973923,-0.025902308074623903,-0.0439418661227684,-4.39418661227684,中國國民黨,KMT
彰化縣,2002,799305,875919,0.12314484259073843,0.008332187356849374,0.11481265523388906,11.481265523388906,民主進步黨,DPP
彰化縣,2003,816066,881662,0.02075263396029925,0.00653514169686531,0.01421749226343394,1.421749226343394,民主進步黨,DPP
彰化縣,2004,803292,891249,-0.015776949835528242,0.010815087103630106,-0.026592036939158348,-2.6592036939158348,民主進步黨,DPP
彰化縣,2005,765433,894574,-0.0482765974372672,0.003723777599661915,-0.052000375036929114,-5.200037503692911,民主進步黨,DPP
彰化縣,2006,815377,913092,0.06320889619891368,0.020489014913620096,0.04271988128529358,4.271988128529358,中國國民黨,KMT
彰化縣,2007,776371,923874,-0.049020084255582574,0.011739056485431831,-0.060759140741014406,-6.075914074101441,中國國民黨,KMT
彰化縣,2008,760545,913687,-0.020595217170370717,-0.011087636668321466,-0.009507580502049251,-0.9507580502049251,中國國民黨,KMT
彰化縣,2009,750697,887605,-0.013033173245588614,-0.028961237827966002,0.015928064582377388,1.5928064582377388,中國國民黨,KMT
彰化縣,2010,741050,889353,-0.012934008897898863,0.001967407855257619,-0.014901416753156482,-1.4901416753156482,中國國民黨,KMT
彰化縣,2011,772072,907988,0.04100971052171687,0.02073693058900794,0.02027277993270893,2.027277993270893,中國國民黨,KMT
彰化縣,2012,792362,923584,0.025940548171858424,0.01703059115868122,0.008909957013177205,0.8909957013177205,中國國民黨,KMT
彰化縣,2013,789742,942208,-0.003312048253519606,0.01996430318257225,-0.023276351436091858,-2.3276351436091858,中國國民黨,KMT
彰化縣,2014,783460,956849,-0.007986302317604554,0.015419537263454686,-0.02340583958105924,-2.340583958105924,中國國民黨,KMT
彰化縣,2015,775465,964895,-0.010257158100060337,0.008373692869138694,-0.01863085096919903,-1.863085096919903,民主進步黨,DPP
彰化縣,2016,838103,993115,0.07767815519825483,0.02882718088557823,0.0488509743126766,4.88509743126766,民主進步黨,DPP
彰化縣,2017,816320,1018941,-0.02633456967012293,0.0256726636302389,-0.05200723330036183,-5.200723330036183,民主進步黨,DPP
彰化縣,2018,842573,1036304,0.03165387040371925,0.0168966844242604,0.014757185979458853,1.4757185979458853,民主進步黨,DPP
彰化縣,2019,863243,1059731,0.024235921989239628,0.022354565246384794,0.001881356742854834,0.1881356742854834,中國國民黨,KMT
彰化縣,2020,845399,1079648,-0.0208875220864293,0.01861995975169961,-0.03950748183812891,-3.950748183812891,中國國民黨,KMT
彰化縣,2021,906679,1090554,0.06997976821061336,0.010050761918202866,0.05992900629241049,5.992900629241049,中國國民黨,KMT
彰化縣,2022,924960,1108569,0.01996201986357704,0.01638417041275808,0.0035778494508189596,0.35778494508189596,中國國民黨,KMT
彰化縣,2023,967506,1136708,0.04497113310092793,0.025066371186772685,0.019904761914155245,1.9904761914155245,中國國民黨,KMT
彰化縣,2024,917893,1165206,-0.05264080034218921,0.024761529817933337,-0.07740233016012255,-7.7402330160122546,中國國民黨,KMT
新北市,1999,892692,889053,0.019159812612588922,0.01802085734396286,0.0011389552686260629,0.11389552686260629,民主進步黨,DPP
新北市,2000,882634,891445,-0.01133099792743053,0.002686890340863002,-0.014017888268293532,-1.4017888268293532,民主進步黨,DPP
新北市,2001,896186,868651,0.015237362076478078,-0.025902308074623903,0.04113967015110198,4.113967015110198,民主進步黨,DPP
新北市,2002,899975,875919,0.004219004443752894,0.008332187356849374,-0.00411318291309648,-0.41131829130964803,民主進步黨,DPP
新北市,2003,905166,881662,0.005751367133182583,0.00653514169686531,-0.0007837745636827265,-0.07837745636827265,民主進步黨,DPP
新北市,2004,918055,891249,0.014138949385911204,0.010815087103630106,0.003323862282281098,0.3323862282281098,民主進步黨,DPP
新北市,2005,934211,894574,0.01744502109942836,0.003723777599661915,0.013721243499766445,1.3721243499766445,民主進步黨,DPP
新北市,2006,930130,913092,-0.004377961454713031,0.020489014913620096,-0.024866976368333127,-2.4866976368333127,中國國民黨,KMT
新北市,2007,912968,923874,-0.018623530631865393,0.011739056485431831,-0.030362587117297224,-3.0362587117297224,中國國民黨,KMT
新北市,2008,972062,913687,0.06271875774176117,-0.011087636668321466,0.07380639441008263,7.380639441008263,中國國民黨,KMT
新北市,2009,922690,887605,-0.05212627166739914,-0.028961237827966002,-0.023165033839433136,-2.3165033839433136,中國國民黨,KMT
新北市,2010,893859,889353,-0.031745272153131054,0.001967407855257619,-0.033712680008388674,-3.3712680008388674,中國國民黨,KMT
新北市,2011,927075,907988,0.03648642382809797,0.02073693058900794,0.01574949323909003,1.5749493239090029,中國國民黨,KMT
新北市,2012,911915,923584,-0.01648768446560389,0.01703059115868122,-0.03351827562428511,-3.351827562428511,中國國民黨,KMT
新北市,2013,931239,942208,0.020969173567076282,0.01996430318257225,0.0010048703845040308,0.10048703845040308,中國國民黨,KMT
新北市,2014,947670,956849,0.017490382844421504,0.015419537263454686,0.002070845580966818,0.2070845580966818,中國國民黨,KMT
新北市,2015,959507,964895,0.012413270499640916,0.008373692869138694,0.004039577630502222,0.40395776305022224,中國國民黨,KMT
新北市,2016,1011072,993115,0.052346822214367705,0.02882718088557823,0.023519641328789476,2.3519641328789476,中國國民黨,KMT
新北市,2017,1046576,1018941,0.0345127291763756,0.0256726636302389,0.0088400655461367,0.88400655461367,中國國民黨,KMT
新北市,2018,1069349,1036304,0.021526168805516832,0.0168966844242604,0.004629484381256432,0.46294843812564324,中國國民黨,KMT
新北市,2019,1102332,1059731,0.030377883673672557,0.022354565246384794,0.008023318427287762,0.8023318427287762,中國國民黨,KMT
新北市,2020,1134884,1079648,0.029102507291820956,0.01861995975169961,0.010482547540121345,1.0482547540121345,中國國民黨,KMT
新北市,2021,1151270,1090554,0.014335237790614741,0.010050761918202866,0.004284475872411875,0.4284475872411875,中國國民黨,KMT
新北市,2022,1179777,1108569,0.024459756709417135,0.01638417041275808,0.008075586296659054,0.8075586296659054,中國國民黨,KMT
新北市,2023,1195910,1136708,0.013581964293653215,0.025066371186772685,-0.01148440689311947,-1.148440689311947,中國國民黨,KMT
新北市,2024,1219151,1165206,0.019247312993046606,0.024761529817933337,-0.005514216824886731,-0.5514216824886731,中國國民黨,KMT
新竹市,1999,1011061,889053,0.051708733817820374,0.01802085734396286,0.033687876473857514,3.3687876473857514,民主進步黨,DPP
新竹市,2000,1099335,891445,0.08370517701962932,0.002686890340863002,0.08101828667876632,8.101828667876632,民主進步黨,DPP
新竹市,2001,1101828,868651,0.002265167155691472,-0.025902308074623903,0.028167475230315375,2.8167475230315375,民主進步黨,DPP
新竹市,2002,1027437,875919,-0.06990326705431826,0.008332187356849374,-0.07823545441116764,-7.823545441116764,中國國民黨,KMT
新竹市,2003,1078255,881662,0.04827664203871507,0.00653514169686531,0.04174150034184976,4.174150034184976,中國國民黨,KMT
新竹市,2004,1217297,891249,0.12128883328124473,0.010815087103630106,0.11047374617761463,11.047374617761463,中國國民黨,KMT
新竹市,2005,1092427,894574,-0.10823100042669154,0.003723777599661915,-0.11195477802635345,-11.195477802635345,中國國民黨,KMT
新竹市,2006,1171277,913092,0.06969278006621593,0.020489014913620096,0.049203765152595835,4.9203765152595835,中國國民黨,KMT
新竹市,2007,1277464,923874,0.08678225606016632,0.011739056485431831,0.07504319957473449,7.504319957473449,中國國民黨,KMT
新竹市,2008,1187288,913687,-0.07320514798636779,-0.011087636668321466,-0.062117511318046326,-6.211751131804633,中國國民黨,KMT
新竹市,2009,1133833,887605,-0.04606778652627064,-0.028961237827966002,-0.017106548698304636,-1.7106548698304636,中國國民黨,KMT
新竹市,2010,1184598,889353,0.04379954837880895,0.001967407855257619,0.04183214052355133,4.183214052355133,中國國民黨,KMT
新竹市,2011,1152707,907988,-0.027290387220416434,0.02073693058900794,-0.048027317809424375,-4.8027317809424375,中國國民黨,KMT
新竹市,2012,1132620,923584,-0.01757955627871155,0.01703059115868122,-0.03461014743739277,-3.461014743739277,中國國民黨,KMT
新竹市,2013,1224310,942208,0.07784388697051092,0.01996430318257225,0.05787958378793867,5.787958378793867,中國國民黨,KMT
新竹市,2014,1245600,956849,0.017239921540580738,0.015419537263454686,0.0018203842771260526,0.18203842771260526,中國國民黨,KMT
新竹市,2015,1136385,964895,-0.09176517020448571,0.008373692869138694,-0.1001388630736244,-10.01388630736244,民主進步黨,DPP
新竹市,2016,1240355,993115,0.08754545763310517,0.02882718088557823,0.05871827674752694,5.871827674752694,民主進步黨,DPP
新竹市,2017,1283253,1018941,0.034000631303415574,0.0256726636302389,0.008327967673176673,0.8327967673176673,民主進步黨,DPP
新竹市,2018,1161766,1036304,-0.09945699905534156,0.0168966844242604,-0.11635368347960195,-11.635368347960195,民主進步黨,DPP
新竹市,2019,1277527,1059731,0.09498491668738929,0.022354565246384794,0.07263035144100449,7.263035144100449,民主進步黨,DPP
新竹市,2020,1294305,1079648,0.013047693649077985,0.01861995975169961,-0.005572266102621626,-0.5572266102621626,民主進步黨,DPP
新竹市,2021,1296693,1090554,0.0018433056885083232,0.010050761918202866,-0.008207456229694543,-0.8207456229694543,民主進步黨,DPP
新竹市,2022,1374113,1108569,0.05799125480945477,0.01638417041275808,0.04160708439669669,4.160708439669669,民主進步黨,DPP
新竹市,2023,1451037,1136708,0.054470041183574125,0.025066371186772685,0.02940366999680144,2.940366999680144,台灣民眾黨,TPP
新竹市,2024,1503646,1165206,0.03561435225045528,0.024761529817933337,0.010852822432521947,1.0852822432521947,台灣民眾黨,TPP
新竹縣,1999,968579,889053,0.06148365838044256,0.01802085734396286,0.043462801036479703,4.34628010364797,中國國民黨,KMT
