year,composite,kmt_advantage,dpp_advantage,is_election_year
2016.7719298245613,0.3844764444911537,-0.1155,0.1155,False
2016.842105263158,0.3880835580012819,-0.1119,0.1119,False
2016.9122807017543,0.39256179117558815,-0.1074,0.1074,False
2016.982456140351,0.3979212562298929,-0.1021,0.1021,False
2017.0526315789473,0.4041613040571068,-0.0958,0.0958,False
2017.122807017544,0.41118762218470123,-0.0888,0.0888,False
2017.1929824561403,0.41885767147100983,-0.0811,0.0811,False
2017.2631578947369,0.42702851420694804,-0.073,0.073,False
2017.3333333333333,0.4355572126833294,-0.0644,0.0644,False
2017.4035087719299,0.4443008291910749,-0.0557,0.0557,False
2017.4736842105262,0.45311642602099433,-0.0469,0.0469,False
2017.5438596491229,0.4618610654640107,-0.0381,0.0381,False
2017.6140350877192,0.4703918098109334,-0.0296,0.0296,False
2017.6842105263158,0.47856572135268394,-0.0214,0.0214,False
2017.7543859649122,0.4862398623800755,-0.0138,0.0138,False
2017.8245614035088,0.49327129518402363,-0.0067,0.0067,False
2017.8947368421052,0.4995170820553493,-0.0005,0.0005,False
2017.9649122807018,0.5048342852849586,0.0048,-0.0048,True
2018.0350877192982,0.5090853409498888,0.0091,-0.0091,True
2018.1052631578948,0.5122562822099624,0.0123,-0.0123,False
2018.1754385964912,0.5144567393076771,0.0145,-0.0145,False
2018.2456140350878,0.5158017162717708,0.0158,-0.0158,False
2018.3157894736842,0.5164062171309588,0.0164,-0.0164,False
2018.3859649122808,0.5163852459139683,0.0164,-0.0164,False
2018.4561403508771,0.5158538066495234,0.0159,-0.0159,False
2018.5263157894738,0.5149269033663443,0.0149,-0.0149,False
2018.5964912280701,0.5137195400931607,0.0137,-0.0137,False
2018.6666666666667,0.5123467208586886,0.0123,-0.0123,False
2018.7368421052631,0.5109234496916605,0.0109,-0.0109,False
2018.8070175438597,0.5095647306207909,0.0096,-0.0096,False
2018.877192982456,0.5083855676748122,0.0084,-0.0084,False
2018.9473684210527,0.5075009648824408,0.0075,-0.0075,False
2019.017543859649,0.5070254781891578,0.007,-0.007,False
2019.0877192982457,0.5070194454674176,0.007,-0.007,False
2019.157894736842,0.5074379050263783,0.0074,-0.0074,False
2019.2280701754387,0.5082237969275025,0.0082,-0.0082,False
2019.298245614035,0.5093200612322448,0.0093,-0.0093,False
2019.3684210526317,0.510669638002072,0.0107,-0.0107,False
2019.438596491228,0.5122154672984354,0.0122,-0.0122,False
2019.5087719298247,0.5139004891828044,0.0139,-0.0139,False
2019.578947368421,0.515667643716628,0.0157,-0.0157,False
2019.6491228070176,0.5174598709613775,0.0175,-0.0175,False
2019.719298245614,0.519220110978501,0.0192,-0.0192,False
2019.7894736842106,0.5208913038294696,0.0209,-0.0209,False
2019.859649122807,0.5224163895757322,0.0224,-0.0224,False
2019.9298245614036,0.5237383082787587,0.0237,-0.0237,True
2020.0,0.5248,0.0248,-0.0248,True
2020.0701754385964,0.5255605536878472,0.0256,-0.0256,True
2020.140350877193,0.5260436538383909,0.026,-0.026,False
2020.2105263157894,0.5262891338346443,0.0263,-0.0263,False
2020.280701754386,0.526336827059625,0.0263,-0.0263,False
2020.3508771929824,0.5262265668963486,0.0262,-0.0262,False
2020.421052631579,0.5259981867278308,0.026,-0.026,False
2020.4912280701753,0.5256915199370888,0.0257,-0.0257,False
2020.561403508772,0.5253463999071369,0.0253,-0.0253,False
2020.6315789473683,0.5250026600209935,0.025,-0.025,False
2020.701754385965,0.5247001336616721,0.0247,-0.0247,False
2020.7719298245613,0.524478654212191,0.0245,-0.0245,False
2020.842105263158,0.5243780550555648,0.0244,-0.0244,False
2020.9122807017543,0.5244381695748102,0.0244,-0.0244,False
2020.982456140351,0.5246988311529435,0.0247,-0.0247,False
2021.0526315789473,0.5251947799494674,0.0252,-0.0252,False
2021.122807017544,0.5259164262155438,0.0259,-0.0259,False
2021.1929824561403,0.5268313550154772,0.0268,-0.0268,False
2021.2631578947369,0.5279069627756747,0.0279,-0.0279,False
2021.3333333333333,0.5291106459225303,0.0291,-0.0291,False
2021.4035087719299,0.5304098008824529,0.0304,-0.0304,False
2021.4736842105262,0.5317718240818352,0.0318,-0.0318,False
2021.5438596491229,0.5331641119470872,0.0332,-0.0332,False
2021.6140350877192,0.5345540609046011,0.0346,-0.0346,False
2021.6842105263158,0.5359090673807867,0.0359,-0.0359,False
2021.7543859649122,0.5371965278020365,0.0372,-0.0372,False
2021.8245614035088,0.53838383859476,0.0384,-0.0384,False
2021.8947368421052,0.5394383961853506,0.0394,-0.0394,False
2021.9649122807018,0.5403275970002163,0.0403,-0.0403,True
2022.0350877192982,0.5410200301071596,0.041,-0.041,True
2022.1052631578948,0.5415117153263607,0.0415,-0.0415,False
2022.1754385964912,0.5418261032303594,0.0418,-0.0418,False
2022.2456140350878,0.5419878370331083,0.042,-0.042,False
2022.3157894736842,0.5420215599485564,0.042,-0.042,False
2022.3859649122808,0.5419519151906544,0.042,-0.042,False
2022.4561403508771,0.541803545973353,0.0418,-0.0418,False
2022.5263157894738,0.5416010955106013,0.0416,-0.0416,False
2022.5964912280701,0.5413692070163516,0.0414,-0.0414,False
2022.6666666666667,0.541132523704552,0.0411,-0.0411,False
2022.7368421052631,0.5409156887891546,0.0409,-0.0409,False
2022.8070175438597,0.5407433454841086,0.0407,-0.0407,False
2022.877192982456,0.540640137003365,0.0406,-0.0406,False
2022.9473684210527,0.5406307065608735,0.0406,-0.0406,False
2023.017543859649,0.5407396973705848,0.0407,-0.0407,False
2023.0877192982457,0.5409917526464495,0.041,-0.041,False
2023.157894736842,0.5414115156024165,0.0414,-0.0414,False
2023.2280701754387,0.5420236294524389,0.042,-0.042,False
2023.298245614035,0.5428527374104629,0.0429,-0.0429,False
2023.3684210526317,0.5439234826904442,0.0439,-0.0439,False
2023.438596491228,0.5452605085063262,0.0453,-0.0453,False
2023.5087719298247,0.5468884580720681,0.0469,-0.0469,False
2023.578947368421,0.5488319746016092,0.0488,-0.0488,False
2023.6491228070176,0.5511157013089127,0.0511,-0.0511,False
2023.719298245614,0.5537642814079141,0.0538,-0.0538,False
2023.7894736842106,0.5568023581125808,0.0568,-0.0568,False
2023.859649122807,0.5602545746368436,0.0603,-0.0603,False
2023.9298245614036,0.5641455741946749,0.0641,-0.0641,True
2024.0,0.5685,0.0685,-0.0685,True
